,number,value,datetime_start,datetime_complete,duration,params_dim_hidden,params_n_layers,params_w0,state
360,360,0.0347580686211586,2022-12-14 01:34:09.506837,2022-12-14 01:35:18.370301,0 days 00:01:08.863464,256,4,9.07828895545629,COMPLETE
361,361,0.04467277228832245,2022-12-14 01:35:18.415922,2022-12-14 01:36:31.857971,0 days 00:01:13.442049,256,4,17.516721553895085,COMPLETE
362,362,0.038751233369112015,2022-12-14 01:36:31.885389,2022-12-14 01:37:28.530392,0 days 00:00:56.645003,256,4,6.842519495139344,COMPLETE
363,363,0.09142279624938965,2022-12-14 01:37:28.558877,2022-12-14 01:38:24.802234,0 days 00:00:56.243357,256,4,3.4135519021257617,COMPLETE
364,364,0.06833712756633759,2022-12-14 01:38:24.829671,2022-12-14 01:39:22.405327,0 days 00:00:57.575656,256,4,5.055478228180421,COMPLETE
365,365,0.04866388440132141,2022-12-14 01:39:22.432752,2022-12-14 01:40:19.399044,0 days 00:00:56.966292,256,4,11.533619514808436,COMPLETE
366,366,0.03733140602707863,2022-12-14 01:40:19.429038,2022-12-14 01:41:18.041741,0 days 00:00:58.612703,256,4,8.303283306845811,COMPLETE
367,367,0.07632268965244293,2022-12-14 01:41:18.067897,2022-12-14 01:42:19.118873,0 days 00:01:01.050976,256,5,9.402537078323613,COMPLETE
368,368,0.0359785258769989,2022-12-14 01:42:19.147055,2022-12-14 01:43:24.982805,0 days 00:01:05.835750,256,4,12.831630685789548,COMPLETE
369,369,0.053263962268829346,2022-12-14 01:43:25.039980,2022-12-14 01:44:34.508096,0 days 00:01:09.468116,256,4,10.203125309587998,COMPLETE
370,370,0.035303547978401184,2022-12-14 01:44:34.534525,2022-12-14 01:45:34.696968,0 days 00:01:00.162443,256,4,7.6850614938301085,COMPLETE
371,371,0.043331973254680634,2022-12-14 01:45:34.726118,2022-12-14 01:46:32.226428,0 days 00:00:57.500310,256,4,6.3560478837023116,COMPLETE
372,372,0.03399081900715828,2022-12-14 01:46:32.256590,2022-12-14 01:47:29.981139,0 days 00:00:57.724549,256,4,10.389037856676511,COMPLETE
373,373,0.03423042595386505,2022-12-14 01:47:30.009648,2022-12-14 01:48:26.522272,0 days 00:00:56.512624,256,4,8.599132171088641,COMPLETE
374,374,0.17030829191207886,2022-12-14 01:48:26.549140,2022-12-14 01:49:18.269741,0 days 00:00:51.720601,256,2,11.691130402569696,COMPLETE
375,375,0.03698468580842018,2022-12-14 01:49:18.297354,2022-12-14 01:50:15.956392,0 days 00:00:57.659038,256,4,7.256308066332604,COMPLETE
376,376,0.047364242374897,2022-12-14 01:50:15.983788,2022-12-14 01:51:13.364959,0 days 00:00:57.381171,256,4,20.77838887805715,COMPLETE
377,377,0.035029493272304535,2022-12-14 01:51:13.393026,2022-12-14 01:52:18.693305,0 days 00:01:05.300279,256,4,9.62903945771452,COMPLETE
378,378,0.036795474588871,2022-12-14 01:52:18.721697,2022-12-14 01:53:28.613955,0 days 00:01:09.892258,256,4,13.603884895193168,COMPLETE
379,379,0.050680797547101974,2022-12-14 01:53:28.642899,2022-12-14 01:54:26.329345,0 days 00:00:57.686446,256,4,11.022119126756621,COMPLETE
380,380,0.052905067801475525,2022-12-14 01:54:26.355256,2022-12-14 01:55:20.673507,0 days 00:00:54.318251,256,4,5.388413835152091,COMPLETE
381,381,0.033320456743240356,2022-12-14 01:55:20.700671,2022-12-14 01:56:14.015060,0 days 00:00:53.314389,256,4,8.6430110214417,COMPLETE
382,382,0.0348748117685318,2022-12-14 01:56:14.043877,2022-12-14 01:57:08.225267,0 days 00:00:54.181390,256,4,8.70187988816505,COMPLETE
383,383,0.03741113841533661,2022-12-14 01:57:08.252087,2022-12-14 01:58:02.795899,0 days 00:00:54.543812,256,4,6.86191362513257,COMPLETE
384,384,0.06716379523277283,2022-12-14 01:58:02.825707,2022-12-14 01:58:57.208111,0 days 00:00:54.382404,256,4,59.293675735051266,COMPLETE
385,385,0.055471207946538925,2022-12-14 01:58:57.236494,2022-12-14 01:59:50.311536,0 days 00:00:53.075042,256,4,30.610952191363765,COMPLETE
386,386,0.06808944791555405,2022-12-14 01:59:50.339955,2022-12-14 02:00:55.460324,0 days 00:01:05.120369,256,6,7.927290861351969,COMPLETE
387,387,0.04349168762564659,2022-12-14 02:00:55.488817,2022-12-14 02:01:50.206063,0 days 00:00:54.717246,256,4,15.363176093422984,COMPLETE
388,388,0.03345441445708275,2022-12-14 02:01:50.235938,2022-12-14 02:02:42.243497,0 days 00:00:52.007559,256,4,9.592179017998212,COMPLETE
389,389,0.04486915096640587,2022-12-14 02:02:42.270209,2022-12-14 02:03:36.534381,0 days 00:00:54.264172,256,5,5.972184277813589,COMPLETE
390,390,0.04174593463540077,2022-12-14 02:03:36.560746,2022-12-14 02:04:29.585357,0 days 00:00:53.024611,256,4,12.148641876238594,COMPLETE
391,391,0.04431499168276787,2022-12-14 02:04:29.612662,2022-12-14 02:05:22.714277,0 days 00:00:53.101615,256,4,23.906103509195155,COMPLETE
392,392,0.05262560769915581,2022-12-14 02:05:22.742697,2022-12-14 02:06:18.453739,0 days 00:00:55.711042,256,4,10.678673874963684,COMPLETE
393,393,0.03460527956485748,2022-12-14 02:06:18.481626,2022-12-14 02:07:14.106290,0 days 00:00:55.624664,256,4,7.726507599533386,COMPLETE
394,394,0.03440161794424057,2022-12-14 02:07:14.133506,2022-12-14 02:08:13.555581,0 days 00:00:59.422075,256,4,8.877270286595621,COMPLETE
395,395,0.0917208194732666,2022-12-14 02:08:13.584144,2022-12-14 02:09:16.541280,0 days 00:01:02.957136,256,4,4.270636203497482,COMPLETE
396,396,0.042790453881025314,2022-12-14 02:09:16.569255,2022-12-14 02:10:12.901287,0 days 00:00:56.332032,256,4,18.536963268691796,COMPLETE
397,397,0.03486664593219757,2022-12-14 02:10:12.931315,2022-12-14 02:11:09.642190,0 days 00:00:56.710875,256,4,9.544417845275273,COMPLETE
398,398,0.04113375395536423,2022-12-14 02:11:09.671220,2022-12-14 02:12:04.323325,0 days 00:00:54.652105,192,4,7.13863294087076,COMPLETE
399,399,0.6252673268318176,2022-12-14 02:12:04.351938,2022-12-14 02:12:54.024995,0 days 00:00:49.673057,64,4,10.832936857685873,COMPLETE
400,400,0.03381481394171715,2022-12-14 02:12:54.053045,2022-12-14 02:14:04.749968,0 days 00:01:10.696923,256,4,8.402932304950882,COMPLETE
401,401,0.036943912506103516,2022-12-14 02:14:04.781882,2022-12-14 02:15:18.516202,0 days 00:01:13.734320,256,4,12.99069362454319,COMPLETE
402,402,0.05802857130765915,2022-12-14 02:15:18.572311,2022-12-14 02:16:34.620596,0 days 00:01:16.048285,256,4,28.292842766579152,COMPLETE
403,403,0.040348414331674576,2022-12-14 02:16:34.652191,2022-12-14 02:17:31.853194,0 days 00:00:57.201003,256,4,6.285874670902497,COMPLETE
404,404,0.031161969527602196,2022-12-14 02:17:31.875465,2022-12-14 02:18:26.777795,0 days 00:00:54.902330,256,4,9.932017988554655,COMPLETE
405,405,0.05125895142555237,2022-12-14 02:18:26.804732,2022-12-14 02:19:25.154480,0 days 00:00:58.349748,256,5,11.83580420787224,COMPLETE
406,406,0.04043402895331383,2022-12-14 02:19:25.184232,2022-12-14 02:20:19.717751,0 days 00:00:54.533519,256,4,16.679968724543986,COMPLETE
407,407,0.03219208866357803,2022-12-14 02:20:19.746168,2022-12-14 02:21:12.853297,0 days 00:00:53.107129,256,4,9.79743404946249,COMPLETE
408,408,0.03382682427763939,2022-12-14 02:21:12.879656,2022-12-14 02:22:06.131756,0 days 00:00:53.252100,256,4,10.425733136847992,COMPLETE
409,409,0.03330536186695099,2022-12-14 02:22:06.158265,2022-12-14 02:23:06.397945,0 days 00:01:00.239680,256,4,13.965356494923874,COMPLETE
410,410,0.040180619806051254,2022-12-14 02:23:06.456645,2022-12-14 02:24:13.901847,0 days 00:01:07.445202,256,4,11.956166700845454,COMPLETE
411,411,0.03504326939582825,2022-12-14 02:24:13.933360,2022-12-14 02:25:08.772731,0 days 00:00:54.839371,256,4,9.977456008795293,COMPLETE
412,412,0.050236545503139496,2022-12-14 02:25:08.798466,2022-12-14 02:26:01.677695,0 days 00:00:52.879229,256,4,10.967054228278272,COMPLETE
413,413,0.032360780984163284,2022-12-14 02:26:01.704994,2022-12-14 02:26:54.009460,0 days 00:00:52.304466,256,4,9.649608523374875,COMPLETE
414,414,0.03791482001543045,2022-12-14 02:26:54.036959,2022-12-14 02:27:47.073422,0 days 00:00:53.036463,256,4,12.810472244979756,COMPLETE
415,415,0.03405044227838516,2022-12-14 02:27:47.100481,2022-12-14 02:28:40.478452,0 days 00:00:53.377971,256,4,9.930212217168515,COMPLETE
416,416,0.17114032804965973,2022-12-14 02:28:40.505619,2022-12-14 02:29:27.753020,0 days 00:00:47.247401,128,4,14.999702412254372,COMPLETE
417,417,0.034243181347846985,2022-12-14 02:29:27.777550,2022-12-14 02:30:20.194164,0 days 00:00:52.416614,256,4,7.846441952484063,COMPLETE
418,418,0.0630522295832634,2022-12-14 02:30:20.221434,2022-12-14 02:31:13.422834,0 days 00:00:53.201400,256,4,11.376194532734822,COMPLETE
419,419,0.033193886280059814,2022-12-14 02:31:13.450973,2022-12-14 02:32:19.941402,0 days 00:01:06.490429,256,4,9.417763485642368,COMPLETE
420,420,0.03314570337533951,2022-12-14 02:32:19.993954,2022-12-14 02:33:34.152532,0 days 00:01:14.158578,256,4,10.247586769434681,COMPLETE
421,421,0.053732048720121384,2022-12-14 02:33:34.179623,2022-12-14 02:34:41.011819,0 days 00:01:06.832196,256,4,10.715533178130467,COMPLETE
422,422,0.056330855935811996,2022-12-14 02:34:41.048847,2022-12-14 02:35:52.187307,0 days 00:01:11.138460,256,4,26.163817313453297,COMPLETE
423,423,0.03932758420705795,2022-12-14 02:35:52.213879,2022-12-14 02:36:50.547280,0 days 00:00:58.333401,256,4,12.366436491617913,COMPLETE
424,424,0.03332560509443283,2022-12-14 02:36:50.575431,2022-12-14 02:37:45.591951,0 days 00:00:55.016520,256,4,9.383120385225407,COMPLETE
425,425,0.03828129544854164,2022-12-14 02:37:45.620625,2022-12-14 02:38:44.188612,0 days 00:00:58.567987,256,5,7.546769565081556,COMPLETE
426,426,0.03273345157504082,2022-12-14 02:38:44.215478,2022-12-14 02:39:38.849435,0 days 00:00:54.633957,256,4,11.016840662745736,COMPLETE
427,427,0.047749459743499756,2022-12-14 02:39:38.876671,2022-12-14 02:40:33.993312,0 days 00:00:55.116641,256,4,11.47495133494368,COMPLETE
428,428,0.03534417226910591,2022-12-14 02:40:34.016334,2022-12-14 02:41:29.126362,0 days 00:00:55.110028,256,4,12.680544895938123,COMPLETE
429,429,0.05870601907372475,2022-12-14 02:41:29.154528,2022-12-14 02:42:25.341972,0 days 00:00:56.187444,256,4,10.030327130540657,COMPLETE
430,430,0.045479048043489456,2022-12-14 02:42:25.369838,2022-12-14 02:43:41.326822,0 days 00:01:15.956984,256,4,22.64585826151116,COMPLETE
431,431,0.05290370061993599,2022-12-14 02:43:41.371270,2022-12-14 02:44:52.838202,0 days 00:01:11.466932,256,4,10.827790107337528,COMPLETE
432,432,0.03511044383049011,2022-12-14 02:44:52.869050,2022-12-14 02:45:49.035973,0 days 00:00:56.166923,256,4,8.574617178211154,COMPLETE
433,433,0.04250360280275345,2022-12-14 02:45:49.063173,2022-12-14 02:46:43.537941,0 days 00:00:54.474768,256,4,13.770712495907487,COMPLETE
434,434,0.04164888337254524,2022-12-14 02:46:43.566627,2022-12-14 02:47:37.821911,0 days 00:00:54.255284,256,4,6.774909450427778,COMPLETE
435,435,0.03269609808921814,2022-12-14 02:47:37.850023,2022-12-14 02:48:32.191079,0 days 00:00:54.341056,256,4,9.334876075790156,COMPLETE
436,436,0.07229755818843842,2022-12-14 02:48:32.217361,2022-12-14 02:49:27.786157,0 days 00:00:55.568796,256,4,54.69915662477054,COMPLETE
437,437,0.03650284186005592,2022-12-14 02:49:27.813915,2022-12-14 02:50:20.498574,0 days 00:00:52.684659,256,4,11.605181441833036,COMPLETE
438,438,0.03461866453289986,2022-12-14 02:50:20.528801,2022-12-14 02:51:21.463777,0 days 00:01:00.934976,256,4,8.181269373871693,COMPLETE
439,439,0.04811503365635872,2022-12-14 02:51:21.493581,2022-12-14 02:52:15.896938,0 days 00:00:54.403357,256,4,5.516479929187471,COMPLETE
440,440,0.03435306251049042,2022-12-14 02:52:15.924390,2022-12-14 02:53:07.294508,0 days 00:00:51.370118,256,4,10.14976752871864,COMPLETE
441,441,0.03956296667456627,2022-12-14 02:53:07.322447,2022-12-14 02:53:59.402055,0 days 00:00:52.079608,256,4,7.101329184546518,COMPLETE
442,442,0.035027168691158295,2022-12-14 02:53:59.427640,2022-12-14 02:54:53.138549,0 days 00:00:53.710909,256,5,8.60426026877641,COMPLETE
443,443,0.042931895703077316,2022-12-14 02:54:53.166901,2022-12-14 02:55:45.264424,0 days 00:00:52.097523,256,4,12.119014139432096,COMPLETE
444,444,0.04686269536614418,2022-12-14 02:55:45.292653,2022-12-14 02:56:35.967578,0 days 00:00:50.674925,256,4,10.482315283456014,COMPLETE
445,445,0.03319286182522774,2022-12-14 02:56:35.992884,2022-12-14 02:57:27.684900,0 days 00:00:51.692016,256,4,9.41311762800306,COMPLETE
446,446,0.7451968193054199,2022-12-14 02:57:27.710986,2022-12-14 02:58:13.481937,0 days 00:00:45.770951,256,1,13.373859585403459,COMPLETE
447,447,0.033499374985694885,2022-12-14 02:58:13.507719,2022-12-14 02:59:12.560396,0 days 00:00:59.052677,256,4,7.675877650142677,COMPLETE
448,448,0.05811166763305664,2022-12-14 02:59:12.588366,2022-12-14 03:00:03.469317,0 days 00:00:50.880951,256,3,11.017121094294238,COMPLETE
449,449,0.08359763026237488,2022-12-14 03:00:03.495474,2022-12-14 03:01:02.328020,0 days 00:00:58.832546,256,6,5.26392430725831,COMPLETE
450,450,0.06301907449960709,2022-12-14 03:01:02.355385,2022-12-14 03:01:55.754109,0 days 00:00:53.398724,256,4,48.27569799991076,COMPLETE
451,451,0.03217633068561554,2022-12-14 03:01:55.787783,2022-12-14 03:03:05.360848,0 days 00:01:09.573065,256,4,8.763162629294609,COMPLETE
452,452,0.039893221110105515,2022-12-14 03:03:05.420694,2022-12-14 03:04:21.010006,0 days 00:01:15.589312,256,4,6.455154143446212,COMPLETE
453,453,0.08686217665672302,2022-12-14 03:04:21.037108,2022-12-14 03:05:20.823263,0 days 00:00:59.786155,256,4,2.5597115209324874,COMPLETE
454,454,0.03259201720356941,2022-12-14 03:05:20.849705,2022-12-14 03:06:16.038938,0 days 00:00:55.189233,256,4,8.153266896723235,COMPLETE
455,455,0.0920274630188942,2022-12-14 03:06:16.066283,2022-12-14 03:07:11.257097,0 days 00:00:55.190814,256,4,4.340352613055082,COMPLETE
456,456,0.032939497381448746,2022-12-14 03:07:11.285005,2022-12-14 03:08:07.092568,0 days 00:00:55.807563,256,4,7.566533637356915,COMPLETE
457,457,0.0443255677819252,2022-12-14 03:08:07.121060,2022-12-14 03:09:02.290986,0 days 00:00:55.169926,256,4,5.880057837842667,COMPLETE
458,458,0.04305930808186531,2022-12-14 03:09:02.317030,2022-12-14 03:09:55.236017,0 days 00:00:52.918987,192,4,7.31205073948804,COMPLETE
459,459,0.03807763010263443,2022-12-14 03:09:55.264405,2022-12-14 03:11:00.254514,0 days 00:01:04.990109,256,4,7.178710403945239,COMPLETE
460,460,0.03322960063815117,2022-12-14 03:11:00.300265,2022-12-14 03:12:07.425339,0 days 00:01:07.125074,256,4,8.321298914478975,COMPLETE
461,461,0.0885862484574318,2022-12-14 03:12:07.454561,2022-12-14 03:13:03.379634,0 days 00:00:55.925073,256,4,3.6096557174853077,COMPLETE
462,462,0.049634672701358795,2022-12-14 03:13:03.405656,2022-12-14 03:13:58.285818,0 days 00:00:54.880162,256,4,5.6595115746827975,COMPLETE
463,463,0.03380105644464493,2022-12-14 03:13:58.313591,2022-12-14 03:14:52.907920,0 days 00:00:54.594329,256,4,8.986196295354564,COMPLETE
464,464,0.2006096988916397,2022-12-14 03:14:52.935196,2022-12-14 03:15:42.820432,0 days 00:00:49.885236,256,2,7.817896143252403,COMPLETE
465,465,0.060736481100320816,2022-12-14 03:15:42.852095,2022-12-14 03:16:35.463597,0 days 00:00:52.611502,256,3,9.439225456928584,COMPLETE
466,466,0.03933612257242203,2022-12-14 03:16:35.490099,2022-12-14 03:17:30.527815,0 days 00:00:55.037716,256,4,6.56896830217211,COMPLETE
467,467,0.03246358409523964,2022-12-14 03:17:30.556112,2022-12-14 03:18:24.769707,0 days 00:00:54.213595,256,4,8.00548370851149,COMPLETE
468,468,0.07480456680059433,2022-12-14 03:18:24.798503,2022-12-14 03:19:36.056560,0 days 00:01:11.258057,256,5,4.886793329928482,COMPLETE
469,469,0.03781164437532425,2022-12-14 03:19:36.082452,2022-12-14 03:20:35.402515,0 days 00:00:59.320063,256,4,6.943799999637644,COMPLETE
470,470,0.03758898004889488,2022-12-14 03:20:35.430596,2022-12-14 03:21:28.209379,0 days 00:00:52.778783,256,4,7.982679839571898,COMPLETE
471,471,0.03933849558234215,2022-12-14 03:21:28.236683,2022-12-14 03:22:19.858171,0 days 00:00:51.621488,256,4,6.4512857872615434,COMPLETE
472,472,0.03573118522763252,2022-12-14 03:22:19.886582,2022-12-14 03:23:11.627952,0 days 00:00:51.741370,256,4,8.445385754169147,COMPLETE
473,473,0.0938454121351242,2022-12-14 03:23:11.655587,2022-12-14 03:24:03.608751,0 days 00:00:51.953164,256,4,4.839699618698614,COMPLETE
474,474,0.034288253635168076,2022-12-14 03:24:03.636634,2022-12-14 03:24:54.568553,0 days 00:00:50.931919,256,4,9.546102637498045,COMPLETE
475,475,0.035138145089149475,2022-12-14 03:24:54.593912,2022-12-14 03:25:46.366173,0 days 00:00:51.772261,256,4,8.085846921183405,COMPLETE
476,476,0.05616672709584236,2022-12-14 03:25:46.393652,2022-12-14 03:26:40.542301,0 days 00:00:54.148649,256,4,24.82832335948098,COMPLETE
477,477,0.03872600197792053,2022-12-14 03:26:40.597439,2022-12-14 03:27:41.593233,0 days 00:01:00.995794,256,4,10.953415479514234,COMPLETE
478,478,0.04322050139307976,2022-12-14 03:27:41.621368,2022-12-14 03:28:34.456258,0 days 00:00:52.834890,256,4,6.136543483272499,COMPLETE
479,479,0.034386880695819855,2022-12-14 03:28:34.484360,2022-12-14 03:29:25.204915,0 days 00:00:50.720555,256,4,9.273019393216055,COMPLETE
480,480,0.03605284169316292,2022-12-14 03:29:25.232882,2022-12-14 03:30:16.518230,0 days 00:00:51.285348,256,4,7.363888836043517,COMPLETE
481,481,0.6548997163772583,2022-12-14 03:30:16.546016,2022-12-14 03:31:02.916787,0 days 00:00:46.370771,64,4,10.227742008031449,COMPLETE
482,482,0.23460637032985687,2022-12-14 03:31:02.944904,2022-12-14 03:31:51.018510,0 days 00:00:48.073606,128,3,21.26381501026541,COMPLETE
483,483,0.03789522498846054,2022-12-14 03:31:51.045911,2022-12-14 03:32:46.542893,0 days 00:00:55.496982,256,4,12.041244742290754,COMPLETE
484,484,0.03383306786417961,2022-12-14 03:32:46.570171,2022-12-14 03:33:42.649925,0 days 00:00:56.079754,256,4,8.732348091436537,COMPLETE
485,485,0.03669128566980362,2022-12-14 03:33:42.679938,2022-12-14 03:34:39.885344,0 days 00:00:57.205406,256,4,10.669687079765962,COMPLETE
486,486,0.03471703827381134,2022-12-14 03:34:39.908987,2022-12-14 03:35:38.048738,0 days 00:00:58.139751,256,4,7.773157612837081,COMPLETE
487,487,0.0332789272069931,2022-12-14 03:35:38.070511,2022-12-14 03:36:34.342942,0 days 00:00:56.272431,256,4,9.274819526795195,COMPLETE
488,488,0.03773421794176102,2022-12-14 03:36:34.375866,2022-12-14 03:37:31.014295,0 days 00:00:56.638429,256,4,6.793641957518151,COMPLETE
489,489,0.05323826149106026,2022-12-14 03:37:31.046894,2022-12-14 03:38:30.274041,0 days 00:00:59.227147,256,4,38.601359923789005,COMPLETE
490,490,0.036091357469558716,2022-12-14 03:38:30.342949,2022-12-14 03:39:49.187792,0 days 00:01:18.844843,256,4,12.212768890170974,COMPLETE
491,491,0.056479524821043015,2022-12-14 03:39:49.217876,2022-12-14 03:41:00.469698,0 days 00:01:11.251822,256,4,32.547352175395886,COMPLETE
492,492,0.08280626684427261,2022-12-14 03:41:00.500666,2022-12-14 03:41:54.573877,0 days 00:00:54.073211,192,5,5.181610910630872,COMPLETE
493,493,0.04108678922057152,2022-12-14 03:41:54.602630,2022-12-14 03:42:49.144873,0 days 00:00:54.542243,256,4,9.882105749003198,COMPLETE
494,494,0.03250594437122345,2022-12-14 03:42:49.170984,2022-12-14 03:43:43.766710,0 days 00:00:54.595726,256,4,8.24053905626149,COMPLETE
495,495,0.042931459844112396,2022-12-14 03:43:43.794712,2022-12-14 03:44:38.178360,0 days 00:00:54.383648,256,4,5.888353527244467,COMPLETE
496,496,0.09323020279407501,2022-12-14 03:44:38.206911,2022-12-14 03:45:31.898537,0 days 00:00:53.691626,256,4,3.9712325569577818,COMPLETE
497,497,0.0350666269659996,2022-12-14 03:45:31.924992,2022-12-14 03:46:24.001483,0 days 00:00:52.076491,256,4,8.066452025138261,COMPLETE
498,498,0.03845139220356941,2022-12-14 03:46:24.029594,2022-12-14 03:47:13.798805,0 days 00:00:49.769211,256,3,7.263591676042548,COMPLETE
499,499,0.034458376467227936,2022-12-14 03:47:13.826071,2022-12-14 03:48:09.310265,0 days 00:00:55.484194,256,4,8.551757493455113,COMPLETE
500,500,0.08384907990694046,2022-12-14 03:48:09.361639,2022-12-14 03:49:23.085816,0 days 00:01:13.724177,256,4,2.312468141256324,COMPLETE
501,501,0.04332393780350685,2022-12-14 03:49:23.120938,2022-12-14 03:50:26.405604,0 days 00:01:03.284666,256,4,5.862282137058484,COMPLETE
502,502,0.03342340141534805,2022-12-14 03:50:26.457672,2022-12-14 03:51:24.509318,0 days 00:00:58.051646,256,4,8.793523561653773,COMPLETE
503,503,0.04341110587120056,2022-12-14 03:51:24.536460,2022-12-14 03:52:17.157906,0 days 00:00:52.621446,256,4,11.127910383846478,COMPLETE
504,504,0.039559800177812576,2022-12-14 03:52:17.187050,2022-12-14 03:53:09.964894,0 days 00:00:52.777844,256,4,7.095012854490164,COMPLETE
505,505,0.07065413892269135,2022-12-14 03:53:09.990970,2022-12-14 03:54:06.491780,0 days 00:00:56.500810,256,6,9.881579579598398,COMPLETE
506,506,0.03581666946411133,2022-12-14 03:54:06.522904,2022-12-14 03:54:58.612821,0 days 00:00:52.089917,256,4,7.739269599009371,COMPLETE
507,507,0.03410746157169342,2022-12-14 03:54:58.640054,2022-12-14 03:55:51.517608,0 days 00:00:52.877554,256,4,13.490895065200718,COMPLETE
508,508,0.04461485147476196,2022-12-14 03:55:51.544360,2022-12-14 03:56:46.318395,0 days 00:00:54.774035,256,5,11.35497240665957,COMPLETE
509,509,0.03391445800662041,2022-12-14 03:56:46.346275,2022-12-14 03:57:37.481588,0 days 00:00:51.135313,256,4,9.024261569048045,COMPLETE
510,510,0.030669191852211952,2022-12-14 03:57:37.509099,2022-12-14 03:58:37.806412,0 days 00:01:00.297313,256,4,19.423448173162946,COMPLETE
511,511,0.1743352860212326,2022-12-14 03:58:37.833744,2022-12-14 03:59:37.527658,0 days 00:00:59.693914,256,2,22.092820279536763,COMPLETE
512,512,0.0567045621573925,2022-12-14 03:59:37.549767,2022-12-14 04:00:33.719575,0 days 00:00:56.169808,256,4,19.096569310416164,COMPLETE
513,513,0.05052287131547928,2022-12-14 04:00:33.746524,2022-12-14 04:01:30.807125,0 days 00:00:57.060601,256,4,19.468317435985494,COMPLETE
514,514,0.05798475444316864,2022-12-14 04:01:30.836037,2022-12-14 04:02:28.294521,0 days 00:00:57.458484,256,4,23.289302161843263,COMPLETE
515,515,0.043457675725221634,2022-12-14 04:02:28.321755,2022-12-14 04:03:27.589583,0 days 00:00:59.267828,256,3,19.229822187970488,COMPLETE
516,516,0.052308544516563416,2022-12-14 04:03:27.641890,2022-12-14 04:04:42.889864,0 days 00:01:15.247974,256,4,20.571327224590014,COMPLETE
517,517,0.048570699989795685,2022-12-14 04:04:42.936758,2022-12-14 04:05:46.107629,0 days 00:01:03.170871,256,4,21.504068568160797,COMPLETE
518,518,0.033262740820646286,2022-12-14 04:05:46.134337,2022-12-14 04:06:55.500124,0 days 00:01:09.365787,256,4,16.894979190592977,COMPLETE
519,519,0.04195637255907059,2022-12-14 04:06:55.526464,2022-12-14 04:07:49.913728,0 days 00:00:54.387264,256,4,18.611952975625844,COMPLETE
520,520,0.045380692929029465,2022-12-14 04:07:49.940961,2022-12-14 04:08:45.344024,0 days 00:00:55.403063,256,4,17.762502706012025,COMPLETE
521,521,0.055000804364681244,2022-12-14 04:08:45.370219,2022-12-14 04:09:40.163568,0 days 00:00:54.793349,256,4,27.45485340803224,COMPLETE
522,522,0.04220479354262352,2022-12-14 04:09:40.188549,2022-12-14 04:10:35.777484,0 days 00:00:55.588935,256,4,20.090181970569063,COMPLETE
523,523,0.04485573247075081,2022-12-14 04:10:35.804346,2022-12-14 04:11:33.548961,0 days 00:00:57.744615,256,5,15.54993748420657,COMPLETE
524,524,0.038130324333906174,2022-12-14 04:11:33.575318,2022-12-14 04:12:29.335262,0 days 00:00:55.759944,256,4,10.275429227369827,COMPLETE
525,525,0.045392051339149475,2022-12-14 04:12:29.362840,2022-12-14 04:13:24.275299,0 days 00:00:54.912459,256,4,14.45633931747265,COMPLETE
526,526,0.0650799348950386,2022-12-14 04:13:24.302322,2022-12-14 04:14:18.003278,0 days 00:00:53.700956,192,4,12.228725935937064,COMPLETE
527,527,0.03847304731607437,2022-12-14 04:14:18.036676,2022-12-14 04:15:15.149776,0 days 00:00:57.113100,256,4,8.649619981994515,COMPLETE
528,528,0.061528246849775314,2022-12-14 04:15:15.176994,2022-12-14 04:16:20.833648,0 days 00:01:05.656654,256,4,10.511514945772566,COMPLETE
529,529,0.05102575197815895,2022-12-14 04:16:20.888218,2022-12-14 04:17:34.107552,0 days 00:01:13.219334,256,3,9.579180890264695,COMPLETE
530,530,0.04035849869251251,2022-12-14 04:17:34.137221,2022-12-14 04:18:40.255253,0 days 00:01:06.118032,256,4,6.449588098203761,COMPLETE
531,531,0.04220389574766159,2022-12-14 04:18:40.283677,2022-12-14 04:19:32.858264,0 days 00:00:52.574587,256,4,11.046106878460305,COMPLETE
532,532,0.03332658112049103,2022-12-14 04:19:32.886949,2022-12-14 04:20:24.745785,0 days 00:00:51.858836,256,4,8.270676250126856,COMPLETE
533,533,0.04339679330587387,2022-12-14 04:20:24.775590,2022-12-14 04:21:16.902058,0 days 00:00:52.126468,256,4,12.83651216579007,COMPLETE
534,534,0.06035275757312775,2022-12-14 04:21:16.929153,2022-12-14 04:22:08.973834,0 days 00:00:52.044681,256,4,69.63237156020648,COMPLETE
535,535,0.0550944060087204,2022-12-14 04:22:09.000963,2022-12-14 04:23:00.879882,0 days 00:00:51.878919,256,4,4.95044850490134,COMPLETE
536,536,0.03437628597021103,2022-12-14 04:23:00.905125,2022-12-14 04:23:52.476016,0 days 00:00:51.570891,256,4,9.568563732962241,COMPLETE
537,537,0.06068463623523712,2022-12-14 04:23:52.503247,2022-12-14 04:24:44.377566,0 days 00:00:51.874319,256,4,34.26146976236342,COMPLETE
538,538,0.038150519132614136,2022-12-14 04:24:44.405237,2022-12-14 04:25:36.065236,0 days 00:00:51.659999,256,4,6.891608626742915,COMPLETE
539,539,0.03477104753255844,2022-12-14 04:25:36.091859,2022-12-14 04:26:28.868115,0 days 00:00:52.776256,256,4,11.763631174836394,COMPLETE
540,540,0.03364749997854233,2022-12-14 04:26:28.894175,2022-12-14 04:27:23.183892,0 days 00:00:54.289717,256,4,8.561446803207831,COMPLETE
